category_id,original_name,normalized_name,level_5,level_3,level_4,normalized_uom,price,remove_flag
14,WLBX 7 10 Yr Arch Itm Cincinna,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.069,No
14,WLBX 7 10 Yr Arch Itm Cincinna,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.075,No
14,WLBX 7 10 Yr Arch Itm St Paul,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.069,No
14,WLBX 7 10 Yr Arch Itm St Paul,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.075,No
14,WLBX 7 10 Yr Arch ltm Cincinna,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.069,No
14,WLBX 7 10 Yr Arch ltm Cincinna,Lockbox 7 10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.075,No
14,WLBX CASHPRO REC ARCHIVE 10 YR,Lockbox 7-10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.065,No
14,WLBX CASHPRO REC ARCHIVE 7 YR,Lockbox 7-10 Year Archive Per Item,Lockbox,Banking,Treasury Services,per service,0.0525,No
14,WLBX Accept All Payees Cin,Lockbox Accept All Payees,Lockbox,Banking,Treasury Services,per service,138,No
14,WLBX Accept All Payees Cin,Lockbox Accept All Payees,Lockbox,Banking,Treasury Services,per service,150,No
14,WLBX Acct Changes Cincinnat,Lockbox Account Changes,Lockbox,Banking,Treasury Services,per service,15,No
14,WLBX Annual Rental Cincinna,Lockbox Annual Rental,Lockbox,Banking,Treasury Services,per service,54,No
14,WLBX Annual Rental St Paul,Lockbox Annual Rental,Lockbox,Banking,Treasury Services,per service,54,No
14,WLBX CASH TRANSACTION,Lockbox Cash Transaction,Lockbox,Banking,Treasury Services,per service,15,No
14,CHECKS DEPOSITED LOCKBOX,Lockbox Check Deposit,Lockbox,Banking,Treasury Services,per service,0.2,No
14,WLBX Image Check Coupon Cincin,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.02,No
14,WLBX Image Check Coupon Cincin,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.0092,No
14,WLBX Image Check Coupon Cincin,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.01,No
14,WLBX Image Check Coupon St Pau,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.0092,No
14,WLBX Image Check Coupon St Pau,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.01,No
14,WLBX Image Document Cincinnati,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.05,No
14,WLBX Image Document Cincinnati,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.0092,No
14,WLBX Image Document Cincinnati,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.01,No
14,WLBX Image Document St Paul,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.0092,No
14,WLBX Image Document St Paul,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.01,No
14,wlbx image document stpaul,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.01,No
14,WLBX IMAGE DOCUMENTS IMAGED,Lockbox Check Image,Lockbox,Banking,Treasury Services,per service,0.08,No
14,WLBX CHECK PRINT,Lockbox Check Print,Lockbox,Banking,Treasury Services,per service,0.15,No
14,WLBX CHECK DATE REVIEW,Lockbox Check Review,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX PAID IN FULL CHECK REVIEW,Lockbox Check Review,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX SPECIAL CHECK REVIEW,Lockbox Check Review,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX CLOSED MAIL FORWARDING,Lockbox Closed Mail Forwarding,Lockbox,Banking,Treasury Services,per service,200,No
14,WLBX Corr Only Item Cincinna,Lockbox Corr Only Per Item,Lockbox,Banking,Treasury Services,per service,0.2,No
14,WLBX Corr Only Item Cincinna,Lockbox Corr Only Per Item,Lockbox,Banking,Treasury Services,per service,0.2576,No
14,WLBX Corr Only Item Cincinna,Lockbox Corr Only Per Item,Lockbox,Banking,Treasury Services,per service,0.28,No
14,WLBX Imaged Corr Item Cincinna,Lockbox Corrected Image,Lockbox,Banking,Treasury Services,per service,0.2,No
14,WLBX CORRESPONDENCE,Lockbox Corr-Only Per Item,Lockbox,Banking,Treasury Services,per service,0.35,No
14,WLBX COURIER DELIVERY OF PKG,Lockbox Courier Delivery,Lockbox,Banking,Treasury Services,per service,0,No
14,WLBX Cred Card Maint Cincin,Lockbox Credit Card Maintenance,Lockbox,Banking,Treasury Services,per service,0,No
14,WLBX Cred Card Items Cincin,Lockbox Credit Card Per Item,Lockbox,Banking,Treasury Services,per service,0.5,No
14,WLBX DATA CAPTURE,Lockbox Data Capture,Lockbox,Banking,Treasury Services,per service,0.0175,No
14,WLBX Data Keystroke Cincinn,Lockbox Data Keystroke,Lockbox,Banking,Treasury Services,per service,0.012,No
14,WLBX Data Keystroke Cincinn,Lockbox Data Keystroke,Lockbox,Banking,Treasury Services,per service,0.0069,No
14,WLBX Data Keystroke Cincinn,Lockbox Data Keystroke,Lockbox,Banking,Treasury Services,per service,0.0075,No
14,WLBX DATA TRAN MAINT PER BOX,Lockbox Data Tran Maintenance - Per Box,Lockbox,Banking,Treasury Services,per service,200,No
14,WLBX DEPOSIT PREP PER DEPOSIT,Lockbox Deposit Prep Per Deposit,Lockbox,Banking,Treasury Services,per service,3,No
14,Lockbox Deposited Item,Lockbox Deposited Item,Lockbox,Banking,Treasury Services,per service,0.03,No
14,Lockbox Deposited Item,Lockbox Deposited Item,Lockbox,Banking,Treasury Services,per service,0.0276,No
14,SP Lockbox Detail Report,Lockbox Detail Report,Lockbox,Banking,Treasury Services,per service,58.2,No
14,SP Lockbox Detail Report,Lockbox Detail Report,Lockbox,Banking,Treasury Services,per service,60,No
14,SP Lockbox Detail Report,Lockbox Detail Report,Lockbox,Banking,Treasury Services,per service,55,No
14,WLBX DOCUMENT RETURN PKG PREP,Lockbox Document Return Prep,Lockbox,Banking,Treasury Services,per service,75,No
14,WLBX DOCUMENTS RETURNED,Lockbox Document Returned,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX Except Return St Paul,Lockbox Document Returned,Lockbox,Banking,Treasury Services,per service,0.28,No
14,WLBX Exceptions Cincinnati,Lockbox Document Returned,Lockbox,Banking,Treasury Services,per service,0.28,No
14,WLBX DUAL SIDED DATA CAPTURE,Lockbox Dual Sided Data Capture,Lockbox,Banking,Treasury Services,per service,50,No
14,WLBX DUAL SIDED IMAGE MAINT,Lockbox Dual Sided Image Maintenance,Lockbox,Banking,Treasury Services,per service,75,No
14,WLBX Foreign Check Cinc,Lockbox Foreign Check,Lockbox,Banking,Treasury Services,per service,5.52,No
14,WLBX Foreign Check Cinc,Lockbox Foreign Check,Lockbox,Banking,Treasury Services,per service,6,No
14,WLBX Foreign Check St Paul,Lockbox Foreign Check,Lockbox,Banking,Treasury Services,per service,5.52,No
14,WLBX Foreign Check St Paul,Lockbox Foreign Check,Lockbox,Banking,Treasury Services,per service,6,No
14,WLBX FOREIGN ITEM,Lockbox Foreign Check,Lockbox,Banking,Treasury Services,per service,10,No
14,WLBX CASHPRO REC PER IMAGE,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.02,No
14,WLBX MICR Capture Cincinnat,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.015,No
14,WLBX MICR Capture Cincinnat,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.092,No
14,WLBX MICR Capture Cincinnat,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX OCR Item Cincinnati,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.22,No
14,WLBX OCR Item Cincinnati,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.1104,No
14,WLBX OCR Item Cincinnati,Lockbox Image Capture,Lockbox,Banking,Treasury Services,per service,0.12,No
14,WLBX Image Monthly Cincinnati,Lockbox Image Maintenance,Lockbox,Banking,Treasury Services,per service,50,No
14,WLBX Image Monthly Cincinnati,Lockbox Image Maintenance,Lockbox,Banking,Treasury Services,per service,46,No
14,WLBX Image Monthly St Paul,Lockbox Image Maintenance,Lockbox,Banking,Treasury Services,per service,46,No
14,WLBX Image Monthly St Paul,Lockbox Image Maintenance,Lockbox,Banking,Treasury Services,per service,50,No
14,WLBX Image Report Cincinnati,Lockbox Image Report,Lockbox,Banking,Treasury Services,per service,115,No
14,WLBX Image Report Cincinnati,Lockbox Image Report,Lockbox,Banking,Treasury Services,per service,92,No
14,WLBX Image Report Cincinnati,Lockbox Image Report,Lockbox,Banking,Treasury Services,per service,100,No
14,WLBX Invoice Balance Cin,Lockbox Invoice Balance,Lockbox,Banking,Treasury Services,per service,0.092,No
14,WLBX Invoice Balance Cin,Lockbox Invoice Balance,Lockbox,Banking,Treasury Services,per service,0.1,No
14,WLBX Mail Out St Paul,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,7,No
14,WLBX Mail Out St Paul,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,10.5,No
14,WLBX Mail Out St Paul,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,2.625,No
14,WLBX Mailout Cincinnati,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,2.8,No
14,WLBX Mailout Cincinnati,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,0.875,No
14,WLBX Mailout Cincinnati,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,1.35483871,No
14,WLBX Mailout Cincinnati,Lockbox Mail Out,Lockbox,Banking,Treasury Services,per service,0.7,No
14,WLBX LOCKBOX MAINT PER BOX,Lockbox Maintenance - Per Box,Lockbox,Banking,Treasury Services,per service,175,No
14,WLBX Manual Mail Cincinnati,Lockbox Manual Mail,Lockbox,Banking,Treasury Services,per service,6.9,No
14,WLBX Manual Mail Cincinnati,Lockbox Manual Mail,Lockbox,Banking,Treasury Services,per service,7.5,No
14,WLBX MANUAL SORT,Lockbox Manual Sort,Lockbox,Banking,Treasury Services,per service,0.4,No
14,WLBX Multi Payment Cincinnati,Lockbox Multi Payment,Lockbox,Banking,Treasury Services,per service,0.15,No
14,WLBX Multi Payment Cincinnati,Lockbox Multi Payment,Lockbox,Banking,Treasury Services,per service,0.138,No
14,WLBX NO DEPOSIT NOTIFICATION,Lockbox No Deposit Notification,Lockbox,Banking,Treasury Services,per service,25,No
14,WLBX NON BUS DAY TRANSMISSION,Lockbox Non Bus Day Transmission,Lockbox,Banking,Treasury Services,per service,125,No
14,WLBX OCR Coupon Item Cincinnat,Lockbox OCR Coupon,Lockbox,Banking,Treasury Services,per service,0,No
14,WLBX PAYEE VALIDATION PER ITEM,Lockbox Payee Validation Per Item,Lockbox,Banking,Treasury Services,per service,0.12,No
14,WLBX LOCKBOX PROC PER ITEM,Lockbox Proc Per Item,Lockbox,Banking,Treasury Services,per service,0.35,No
14,WLBX CASHPRO REC MAINTENANCE,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,100,No
14,WLBX Monthly Maint Cincinna,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,150,No
14,WLBX Monthly Maint Cincinna,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,69,No
14,WLBX Monthly Maint Cincinna,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,75,No
14,WLBX Monthly Maint St Paul,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,69,No
14,WLBX Monthly Maint St Paul,Lockbox Program Maintenance,Lockbox,Banking,Treasury Services,per service,75,No
14,WLBX REJECTED ITEM,Lockbox Rejected Item,Lockbox,Banking,Treasury Services,per service,0.4,No
14,WLBX Unproc Reject Item Cincin,Lockbox Rejected Item,Lockbox,Banking,Treasury Services,per service,0.8,No
14,WLBX Unproc Reject Item Cincin,Lockbox Rejected Item,Lockbox,Banking,Treasury Services,per service,0.736,No
14,WLBX Unproc Reject Item ST Pau,Lockbox Rejected Item,Lockbox,Banking,Treasury Services,per service,0.736,No
14,WLBX Unproc Reject Item ST Pau,Lockbox Rejected Item,Lockbox,Banking,Treasury Services,per service,0.8,No
14,SP Lockbox Summary Report,Lockbox Summary Report,Lockbox,Banking,Treasury Services,per service,58.2,No
14,SP Lockbox Summary Report,Lockbox Summary Report,Lockbox,Banking,Treasury Services,per service,60,No
14,SP Lockbox Summary Report,Lockbox Summary Report,Lockbox,Banking,Treasury Services,per service,55,No
14,New Item,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,138,No
14,New Item,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,46,No
14,New Item,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,150,No
14,New Item,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,50,No
14,WLBX Transmission Cincinnat,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,220,No
14,WLBX Transmission Cincinnat,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,92,No
14,WLBX Transmission Cincinnat,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,100,No
14,wlbx transmission cincinnat first,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,138,No
14,wlbx transmission cincinnat first,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,150,No
14,wlbx transmission cincinnat next,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,46,No
14,wlbx transmission cincinnat next,Lockbox Transmission,Lockbox,Banking,Treasury Services,per service,50,No
14,WLBX WALK IN COURIER PKG ITEM,Lockbox Walk In Courier Package Per Item,Lockbox,Banking,Treasury Services,per service,2,No
14,WLBX Web Decisioning Maint Cin,Lockbox Web Decisioning Maintenance,Lockbox,Banking,Treasury Services,per service,90,No
14,WLBX Web Decisioning Maint Cin,Lockbox Web Decisioning Maintenance,Lockbox,Banking,Treasury Services,per service,138,No
14,WLBX Web Decisioning Maint Cin,Lockbox Web Decisioning Maintenance,Lockbox,Banking,Treasury Services,per service,150,No
14,WLBX Web Decisioning Item Cin,Lockbox Web Decisioning Per Item,Lockbox,Banking,Treasury Services,per service,0.5,No
14,WLBX Web Decisioning Item Cin,Lockbox Web Decisioning Per Item,Lockbox,Banking,Treasury Services,per service,0.0598,No
14,WLBX Web Decisioning Item Cin,Lockbox Web Decisioning Per Item,Lockbox,Banking,Treasury Services,per service,0.065,No
14,WLBX Wknd Holidy Proc Cin,Lockbox Weekend Holiday Processing,Lockbox,Banking,Treasury Services,per service,125,No
14,WLBX Wknd Holidy Trans Cinc,Lockbox Weekend Holiday Processing,Lockbox,Banking,Treasury Services,per service,125,No
14,150240 MAXI MUM DOLLAR SERVICE MONTHLY MAINT,Maximum Dollar Services Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,maxi mum dollar service monthly maint,Maximum Dollar Services Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,MISCELLANEOUS CREDITS,Miscellaneous Credits,Depository Services,Banking,Treasury Services,per service,0.95,No
14,MISCELLANEOUS DEBIT,Miscellaneous Debit,Depository Services,Banking,Treasury Services,per service,0,No
14,Mobile Maint per Device,Mobile Maintenance Per Device,Account Services,Banking,Treasury Services,per service,2.1725,No
14,Mobile Maint per Device,Mobile Maintenance Per Device,Account Services,Banking,Treasury Services,per service,2.5,No
14,Mobile Remittance per Item,Mobile Remittance Per Item,Depository Services,Banking,Treasury Services,per service,0.0869,No
14,Mobile Remittance per Item,Mobile Remittance Per Item,Depository Services,Banking,Treasury Services,per service,0.1,No
14,Charge For Neg Coll Balance,Negative Collected Balance Charge,Depository Services,Banking,Treasury Services,per service,0.00604,No
14,night atm cash dep per $1000,"Nightly ATM Cash Deposit Per $1,000",Cash Management Services,Banking,Treasury Services,per service,2.05,No
14,NIGHT/ATM CASH DEP PER $1000,"Nightly ATM Cash Deposit Per $1,000",Cash Management Services,Banking,Treasury Services,per service,2.05,No
14,OLC  ANALYSIS  STATEMENT,OLC Statement,Account Services,Banking,Treasury Services,per service,10,No
14,olc analysis statement,OLC Statement,Account Services,Banking,Treasury Services,per service,10,No
14,tm olc maintenance fee,Online Cash Management Maintenance,Account Services,Banking,Treasury Services,per service,60,No
14,TM/OLC MAINTENANCE   FEE,Online Cash Management Maintenance,Account Services,Banking,Treasury Services,per service,60,No
14,CASHPRO ONLINE IMAGE RETRIEVAL,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,Image Access Imgs Retrieved,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,Image Access lmgs Retrieved,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,Image Retrieval per Item,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0.00868,No
14,Image Retrieval per Item,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0.01,No
14,IMAGE STORAGE PER ITEM,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0.03,No
14,tm image item retrieval image,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,TM IMAGE ITEM RETRIEVAL/IMAGE,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,ONSITE  DEPOSIT PREMIUM  MO  MAIN,Onsite Deposit Premiums Monthly Maintenance,Account Services,Banking,Treasury Services,per service,35,No
14,onsite deposit premium mo main,Onsite Deposit Premiums Monthly Maintenance,Account Services,Banking,Treasury Services,per service,35,No
14,OUTGOING TRANSMISSION PER ITEM,Outgoing Transmission Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,Paper Account Analysis Stmt,Paper Account Analysis Statement,Account Services,Banking,Treasury Services,per service,5,No
14,Paper Account Analysis Stmt,Paper Account Analysis Statement,Account Services,Banking,Treasury Services,per service,3.867,No
14,Paper Account Analysis Stmt,Paper Account Analysis Statement,Account Services,Banking,Treasury Services,per service,0,No
14,Paper Credits,Paper Credits,Depository Services,Banking,Treasury Services,per service,1.4,No
14,Paper Credits,Paper Credits,Depository Services,Banking,Treasury Services,per service,0.61871,No
14,Paper Credits,Paper Credits,Depository Services,Banking,Treasury Services,per service,0.8,No
14,Paper Debits,Paper Debit,Depository Services,Banking,Treasury Services,per service,0.24746,No
14,Paper Debits,Paper Debit,Depository Services,Banking,Treasury Services,per service,0.24747,No
14,Paper Debits,Paper Debit,Depository Services,Banking,Treasury Services,per service,0.32,No
14,Truncated Paper Stmt,Paper Statement - Truncated,Account Services,Banking,Treasury Services,per service,3.867,No
14,Truncated Paper Stmt,Paper Statement - Truncated,Account Services,Banking,Treasury Services,per service,5,No
14,PAYEE NAME VERIFICATION,Payee Name Authentication Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,PAYEE VALIDATION STANDARD ITEM,Payee Review Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.01,No
14,PYMT AUTH MAX CHECK MTHLY BASE,Payment Auth Max Check Monthly Base,Account Services,Banking,Treasury Services,per service,60,No
14,PAYMENT MGR CHK 1ST PAGE NEXT DAY,Payment Manager CHK 1st Page Next Day,Account Services,Banking,Treasury Services,per service,0.7,No
14,PAYMENT MGR CHK ADDL PAGE NEXT DAY,Payment Manager CHK Addl Page Next Day,Account Services,Banking,Treasury Services,per service,0.3,No
14,PAYMENT MGR EMAIL SERVICE,Payment Manager Email Service,Account Services,Banking,Treasury Services,per service,0.5,No
14,PAYMENT MGR INBOUND TRANSMISSION,Payment Manager Inbound Transmission,Account Services,Banking,Treasury Services,per service,4,No
14,PAYMENT MANAGER MONTHLY BASE,Payment Manager Monthly Base,Account Services,Banking,Treasury Services,per service,350,No
14,PAYMENT MANAGER PACKAGE PREPARATION,Payment Manager Package Preparation,Account Services,Banking,Treasury Services,per service,5.5,No
14,PAYMENT MGR RPT SUBSCRIPTION MOBASE,Payment Manager Report Subscription Monthly Base,Account Services,Banking,Treasury Services,per service,100,No
14,PAYSOURCE FILE TRANSMISSION,PaySource File Transmission,Account Services,Banking,Treasury Services,per service,10,No
14,PAYSOURCE MTHLY MAINT (PER ID),Paysource Maintenance,Account Services,Banking,Treasury Services,per service,75,No
14,PAYSOURCE TRANSACTION FEE,paysource transaction fee,Account Services,Banking,Treasury Services,per service,0.005,No
14,150320 ARP/POS PAY CHECK RETURN PER TEM,Positive Pay Check Return,Account Reconciliation,Banking,Treasury Services,per service,2.5,No
14,arp pos pay check return per tem,Positive Pay Check Return,Account Reconciliation,Banking,Treasury Services,per service,2.5,No
14,POS PAY CHECKS WITH NO ISSUE RECORD,Positive Pay Checks with No Issue Record,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,cpr pospay payee d t bank file,Positive Pay CPR/Payee D/T Bank/File,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,CPR/POSPAY/PAYEE  D/T   BANK/FILE,Positive Pay CPR/Payee D/T Bank/File,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,Full Positive Pay per Item,Positive Pay Full Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.0293,No
14,Full Positive Pay per Item,Positive Pay Full Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.03,No
14,DLTY  PAYEE  POS  PAY    IMAGE,Positive Pay Image Retrieval,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,dlty payee pos pay image,Positive Pay Image Retrieval,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,SP Rev Pos Pay Image Retrieval,Positive Pay Image Retrieval,Account Reconciliation,Banking,Treasury Services,per service,1,No
14,PAYEE POSITIVE PAY ISSUE MATCH,Positive Pay Issue Match,Account Reconciliation,Banking,Treasury Services,per service,0.04,No
14,150030 FULL RECON W  POS PAY MONTHLY MAINT,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,150030 PAYEE POSITIVE PAY MONTHLY MAINT,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,150030 POSITIVE PAY SERVICE MONTHLY MAINT,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,full positive pay maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,48.85,No
14,full positive pay maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,full recon w pos pay monthly maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,Full/Positive Pay Maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,48.85,No
14,Full/Positive Pay Maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,PAYEE  POSITIVE  PAY    MAINT,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,75,No
14,payee positive pay maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,75,No
14,PAYEE POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,10,No
14,PAYEE POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,53.735,No
14,PAYEE POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,55,No
14,PAYEE POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,payee positive pay monthly maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,POSITIVE PAY MONTHLY BASE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,34,No
14,positive pay service monthly maint,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,PP NON RECON MAINTENANCE,Positive Pay Non-Reconciliation Maintenance,Account Reconciliation,Banking,Treasury Services,per service,30,No
14,POSITIVE PAY ONLY MONTHLY BASE,Positive Pay Only Maintenance,Account Reconciliation,Banking,Treasury Services,per service,34,No
14,POSITIVE PAY ONLY ITEM,Positive Pay Only Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.08,No
14,CPR POS   PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,CPR POS   PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.851852,No
14,cpr pos pay payee exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,cpr pos pay payee exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.851852,No
14,POSITIVE PAY EXCEPTION CEO IMAGE,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,2,No
14,POSITIVE PAY EXCEPTIONS ITEM,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1,No
14,SP Payee Pos Pay Exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.22124,No
14,SP Payee Pos Pay Exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.25,No
14,SP Positive Pay Exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.12355,No
14,SP Positive Pay Exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.12354,No
14,SP Positive Pay Exceptions,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.15,No
14,200120 PAYEE POS PAY TRUNCATED PER ITEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,200120 PAYEE POS PAY TRUNCATED PER TEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,200120 RECON OR POS PAY TRUNCATED PER | TEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,200120 RECON OR POS PAY TRUNCATED PER I TEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,CPR PAYEE  POSITIVE  PAY    ITEMS,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.08,No
14,cpr payee positive pay items,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.08,No
14,payee pos pay truncated per item,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,payee pos pay truncated per tem,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,Payee Positive Pay per Item,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.00976,No
14,Payee Positive Pay per Item,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.01,No
14,recon or pos pay truncated per i tem,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,recon or pos pay truncated per item,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,recon or pos pay truncated per tem,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,150122 POSITIVE PAY/PAYEE POS PAY SUSPECTS,Positive Pay Suspects,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,positive pay payee pos pay suspects,Positive Pay Suspects,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,POS PAY WITHOUT RECON ITEMS,Positive Pay without Recon Items,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,POST NO CHECKS MAINTENANCE,Post No Checks Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,POST VERIFY CASH DEPOSITED,Post Verify Cash Deposit,Cash Management Services,Banking,Treasury Services,per service,0.00165,No
